"source","nr_p_values","nr_errors","nr_decision_errors","year","journal","mean_nr_p_values_year","mean_nr_errors_year","mean_nr_decision_errors_year","nr_p_values_year","nr_errors_year","nr_decision_errors_year"
"2020-15-LAB-lab.17066.par.pdf",10,1,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-15-LaS-idemaru-et-al-2019-loudness-trumps-pitch-in-politeness-judgments-evidence-from-korean-deferential-speech.pdf",23,2,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-16-LSP-guntzviller-et-al-2020-advisor-interaction-goals-and-verbal-messages-merging-a-multiple-goals-approach-and-the.pdf",4,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-17-LLT-24_1_10125-44715.pdf",3,0,0,2020,"LLT",14.2,3,0,71,15,0
"2020-17-LSP-hansen-2019-accent-beliefs-scale-(abs)-scale-development-and-validation.pdf",6,2,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-17-LaS-kyriacou-et-al-2019-passivizability-of-idioms-has-the-wrong-tree-been-barked-up.pdf",4,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-18-LAB-lab.17079.ver.pdf",2,1,1,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-18-LaS-lee-et-al-2019-i-scream-for-ice-cream-resolving-lexical-ambiguity-with-sub-phonemic-information.pdf",1,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-19-LaS-lo-2019-between-ah(m)-and-euh(m)-the-distribution-and-realization-of-filled-pauses-in-the-speech-of-german-french.pdf",1,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-20-LAB-lab.17081.arn.pdf",4,1,1,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-20-LaS-luo-et-al-2019-the-perception-of-cantonese-vowel-length-contrast-by-mandarin-speakers.pdf",2,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-21-LAB-lab.17083.lip.pdf",32,1,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-21-LSP-kachel-et-al-2019-gender-(conformity)-matters-cross-dimensional-and-cross-modal-associations-in-sexual-orientation.pdf",19,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-22-LSP-klar-et-al-2020-reactions-of-arab-palestinians-in-israel-toward-an-in-group-member-mixing-hebrew-or-english-with-arabic.pdf",22,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-23-LaS-morini-newman-2019-monolingual-and-bilingual-word-recognition-and-word-learning-in-background-noise.pdf",3,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-24-LAB-lab.18013.alb.pdf",9,0,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-26-LSP-malloch-et-al-2020-advice-padded-with-encouragement-a-preliminary-assessment-of-an-extended-integrated-model-of-advice.pdf",4,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-26-LaS-polyanskaya-et-al-2019-capturing-cross-linguistic-differences-in-macro-rhythm-the-case-of-italian-and-english.pdf",1,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-27-LAB-lab.18042.ame.pdf",33,0,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-27-LSP-markowitz-slovic-2020-communicating-imperatives-requires-psychological-closeness-but-creates-psychological-distance.pdf",11,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-27-LaS-repp-2019-the-prosody-of-wh-exclamatives-and-wh-questions-in-german-speech-act-differences-information-structure-and.pdf",13,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-28-LSP-o-dea-saucier-2020-perceptions-of-racial-slurs-used-by-black-individuals-toward-white-individuals-derogation-or.pdf",8,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-28-LaS-rothermich-et-al-2019-do-they-really-mean-it-children-s-inference-of-speaker-intentions-and-the-role-of-age-and-gender.pdf",32,15,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-29-LAB-lab.18046.vin.pdf",15,6,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-29-LSP-paladino-mazzurega-2019-one-of-us-on-the-role-of-accent-and-race-in-real-time-in-group-categorization.pdf",11,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-29-LaS-scharenborg-et-al-2019-cross-linguistic-influences-on-sentence-accent-detection-in-background-noise.pdf",10,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-30-LSP-rakic-et-al-2020-do-people-remember-what-is-prototypical-the-role-of-accent-religion-intersectionality-for-individual.pdf",15,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-31-LaS-shin-et-al-2019-the-potential-role-of-talker-age-in-the-perception-of-regional-accent.pdf",21,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-32-LSP-scaffidi-abbate-et-al-2019-the-effect-of-perspective-taking-on-linguistic-intergroup-bias.pdf",7,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-32-LaS-sulpizio-et-al-2019-auditory-gaydar-perception-of-sexual-orientation-based-on-female-voice.pdf",6,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-33-LSP-shulman-et-al-2020-the-effects-of-jargon-on-processing-fluency-self-perceptions-and-scientific-engagement.pdf",10,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-34-LSP-skrodzka-et-al-2020-the-twofold-role-of-a-minority-language-in-historical-trauma-the-case-of-lemko-minority-in-poland.pdf",3,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-34-LaS-viswanathan-et-al-2019-the-use-of-vowel-length-in-making-voicing-judgments-by-native-listeners-of-english-and-spanish.pdf",11,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-35-LSP-st-cyr-brisini-solomon-2020-building-expertise-effects-of-experience-claims-on-responses-to-advice.pdf",29,15,8,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-37-LSP-van-swol-et-al-2020-linguistic-influences-on-the-outcomes-of-imposed-advice.pdf",5,2,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-38-LSP-varghese-nilsen-2019-is-that-how-you-should-talk-to-her-using-appropriate-prosody-affects-adults-but-not-children-s.pdf",20,2,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-39-LSP-wilson-et-al-2019-chinese-international-undergraduate-students-english-language-ability-advice-from-domestic-and.pdf",4,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-40-LSP-wingate-et-al-2020-the-influence-of-self-disclosure-in-online-support-seeking-on-quality-of-received-advice.pdf",5,2,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2021-00-LLT-25_01_10125-73425.pdf",9,9,0,2021,"LLT",9,2,0,45,10,0
"2021-00-LaS-arnhold-et-al-2020-aren-t-prosody-and-syntax-marking-bias-in-questions.pdf",31,1,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-01-LSP-alvarez-mosquera-marin-gutierrez-2020-language-attitudes-in-a-lingua-franca-the-case-of-black-south-african-college.pdf",1,1,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-02-LaS-bishop-2020-exploring-the-similarity-between-implicit-and-explicit-prosody-prosodic-phrasing-and-individual-differences.pdf",2,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-03-LLT-25_02_10125-73434.pdf",3,0,0,2021,"LLT",9,2,0,45,10,0
"2021-03-LaS-bosse-et-al-2020-french-pupils-lexical-and-grammatical-spelling-from-sixth-to-ninth-grade-a-longitudinal-study.pdf",9,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-04-LAB-lab.18022.cal.pdf",3,1,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-04-LaS-calhoun-et-al-2019-prosodic-prominence-and-focus-expectation-affects-interpretation-in-samoan-and-english.pdf",6,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-05-LSP-bodie-et-al-2020-discovering-the-fabric-of-supportive-conversations-a-typology-of-speaking-turns-and-their-contingencies.pdf",1,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-06-LLT-25_02_10125-73437.pdf",25,0,0,2021,"LLT",9,2,0,45,10,0
"2021-06-LaS-chen-2020-durational-patterns-of-recurrent-multiword-combinations-in-mandarin-spontaneous-speech-production.pdf",2,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-07-LAB-lab.18036.das.pdf",13,3,1,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-07-LSP-cardenas-verkuyten-2021-foreign-language-usage-and-national-and-european-identification-in-the-netherlands.pdf",2,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-07-LaS-chiu-lu-2020-articulatory-evidence-for-the-syllable-final-nasal-merging-in-taiwan-mandarin.pdf",3,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-08-LLT-25_02_10125-73439.pdf",7,0,0,2021,"LLT",9,2,0,45,10,0
"2021-08-LaS-chung-et-al-2020-cross-linguistic-perceptual-categorization-of-the-three-corner-vowels-effects-of-listener-language-and.pdf",11,4,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-09-LLT-25_02_10125-73440.pdf",1,1,0,2021,"LLT",9,2,0,45,10,0
"2021-09-LaS-destruel-fery-2020-prominence-in-french-dual-focus.pdf",3,1,1,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-10-LSP-curtis-2021-you-liar-attributions-of-lying.pdf",16,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-10-LaS-dicanio-et-al-2020-disentangling-the-effects-of-position-and-utterance-level-declination-on-the-production-of-complex.pdf",54,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-11-LAB-lab.18048.cab.pdf",3,0,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-11-LaS-finley-2020-learning-exceptions-in-phonological-alternations.pdf",22,1,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-12-LAB-lab.18069.mei.pdf",6,1,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-13-LAB-lab.18082.gor.pdf",1,1,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-15-LAB-lab.18085.law.pdf",9,0,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-15-LaS-guydish-et-al-2020-reciprocity-in-conversation.pdf",17,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-16-LAB-lab.18086.sch.pdf",14,0,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-16-LaS-hu-2020-adaptation-to-an-unfamiliar-accent-by-child-l2-listeners.pdf",16,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-17-LAB-lab.18093.fer.pdf",6,2,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-17-LaS-jepson-et-al-2019-prosodically-conditioned-consonant-duration-in-djambarrpuynu.pdf",15,2,1,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-18-LAB-lab.18095.car.pdf",2,2,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-18-LaS-jongman-et-al-2020-vocabulary-size-influences-spontaneous-speech-in-native-language-users-validating-the-use-of.pdf",6,2,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-19-LAB-lab.18096.zha.pdf",11,0,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-19-LSP-janssen-et-al-2021-face-masks-might-protect-you-from-covid-19-the-communication-of-scientific-uncertainty-by-scientists.pdf",4,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-19-LaS-kalaivanan-et-al-2020-the-homogenization-of-ethnic-differences-in-singapore-english-a-consonantal-production-study.pdf",8,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-20-LaS-kan-2020-phonological-production-in-young-speakers-of-cantonese-as-a-heritage-language.pdf",8,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-21-LAB-lab.18103.bos.pdf",3,1,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-21-LaS-kember-et-al-2019-the-processing-of-linguistic-prominence.pdf",9,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-22-LaS-kessler-et-al-2020-activation-of-literal-word-meanings-in-idioms-evidence-from-eye-tracking-and-erp-experiments.pdf",22,12,2,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-23-LAB-lab.19016.sot.pdf",2,0,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-23-LaS-kilpatrick-et-al-2020-japanese-perceptual-epenthesis-is-modulated-by-transitional-probability.pdf",11,1,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-24-LAB-lab.19027.akt.pdf",50,4,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-24-LSP-markowitz-2021-words-to-submit-by-language-patterns-indicate-conference-acceptance-for-the-international-communication.pdf",8,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-25-LAB-lab.19029.den.pdf",4,1,1,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-25-LSP-markowitz-et-al-2020-the-deception-spiral-corporate-obfuscation-leads-to-perceptions-of-immorality-and-cheating-behavior.pdf",14,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-26-LSP-moscatelli-rubini-2021-is-group-directed-praise-always-welcome-reactions-to-ingroup-and-outgroup-praise-depend-on.pdf",15,4,1,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-26-LaS-luchkina-cole-2019-perception-of-word-level-prominence-in-free-word-order-language-discourse.pdf",11,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-27-LAB-lab.19082.ber.pdf",8,1,0,2021,"LAB",9,1.13333333333333,0.133333333333333,135,17,2
"2021-27-LSP-o-dea-et-al-2021-referencing-race-racist-examining-perceptions-of-references-to-a-target-s-race-as-offensive.pdf",10,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-27-LaS-miranda-et-al-2020-the-role-of-the-auditory-and-visual-modalities-in-the-perceptual-identification-of-brazilian.pdf",6,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-28-LSP-schnepf-et-al-2021-left-out-feelings-of-social-exclusion-incite-individuals-with-high-conspiracy-mentality-to-reject.pdf",7,1,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-28-LaS-mitterer-et-al-2020-the-role-of-segmental-information-in-syntactic-processing-through-the-syntax-prosody-interface.pdf",9,1,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-29-LSP-shulman-et-al-2021-the-interplay-of-jargon-motivation-and-fatigue-while-processing-covid-19-crisis-communication-over.pdf",8,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-30-LSP-tian-et-al-2021-the-effects-of-type-of-pronouns-and-hope-appeals-in-supportive-messages-about-covid-19.pdf",1,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-31-LSP-tu-et-al-2021-we-are-in-this-pandemic-but-you-can-get-through-this-the-effects-of-pronouns-on-likelihood-to-stay-at.pdf",2,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-32-LSP-vacchini-et-al-2021-you-cannot-get-into-my-taxi-perceptions-of-a-covid-19-based-rejection-episode-reported-in-the.pdf",8,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-34-LaS-ou-guo-2019-the-language-specific-use-of-fundamental-frequency-rise-in-segmentation-of-an-artificial-language-evidence.pdf",16,0,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-35-LSP-zubrod-et-al-2020-understanding-the-role-of-linguistic-complexity-in-famous-trial-outcomes.pdf",8,0,0,2021,"LSP",7,0.4,0.0666666666666667,105,6,1
"2021-40-LaS-tsunemoto-mcdonough-2020-exploring-japanese-efl-learners-attitudes-toward-english-pronunciation-and-its-relationship-to.pdf",1,1,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2021-41-LaS-voeten-2020-individual-differences-in-the-adoption-of-sound-change.pdf",22,2,0,2021,"LaS",12.8,1.12,0.16,320,28,4
"2022-00-LSP-champoux-larsson-et-al-2021-social-categorization-based-on-language-and-facial-recognition.pdf",7,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-01-LLT-26_01_10125-73460.pdf",1,1,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-01-LSP-clementson-page-2021-(in)sincere-demeanor-and-(in)sincere-language-in-crisis-communication.pdf",11,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-02-LSP-conway-zubrod-2022-are-u-s-presidents-becoming-less-rhetorically-complex-evaluating-the-integrative-complexity-of-joe.pdf",1,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-02-LaS-bosker-2021-evidence-for-selective-adaptation-and-recalibration-in-the-perception-of-lexical-stress.pdf",9,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-03-LAB-lab.18025.mai.pdf",1,1,1,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-03-LSP-d-arcey-fox-tree-2022-oh-so-sarcastic-diverse-strategies-for-being-sarcastic.pdf",33,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-03-LaS-camblats-et-al-2021-the-influence-of-negative-orthographic-neighborhood-in-the-lexical-decision-task-valence-and.pdf",8,1,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-04-LLT-26_01_10125-73465.pdf",1,0,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-04-LaS-carlson-potter-2021-focus-attracts-attachment.pdf",2,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-05-LSP-garrido-et-al-2021-does-the-linguistic-expectancy-bias-extend-to-a-second-language.pdf",25,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-06-LAB-lab.19037.liu.pdf",11,1,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-06-LLT-26_01_10125-73467.pdf",7,1,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-06-LaS-choi-2021-towards-a-native-opera-hypothesis-musicianship-and-english-stress-perception.pdf",11,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-07-LAB-lab.19057.ion.pdf",12,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-08-LAB-lab.19059.bot.pdf",5,1,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-09-LLT-26_01_10125-73470.pdf",1,1,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-09-LaS-freeman-et-al-2021-first-language-influence-on-second-language-speech-perception-depends-on-task-demands.pdf",3,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-10-LaS-geng-gu-2021-acoustic-and-perceptual-characteristics-of-mandarin-speech-in-gay-and-heterosexual-male-speakers.pdf",31,4,3,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-11-LaS-green-et-al-2022-range-in-the-use-and-realization-of-bin-in-african-american-english.pdf",9,2,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-12-LAB-lab.19094.del.pdf",6,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-12-LSP-kircher-et-al-2022-quebec-based-parents-attitudes-towards-childhood-multilingualism-evaluative-dimensions-and-potential.pdf",5,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-12-LaS-guydish-fox-tree-2021-reciprocity-in-instant-messaging-conversations.pdf",18,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-13-LLT-26_01_10125-73486.pdf",11,4,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-14-LAB-lab.20015.tri.pdf",3,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-14-LSP-korner-et-al-2022-gender-representations-elicited-by-the-gender-star-form.pdf",27,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-14-LaS-inceoglu-2021-language-experience-and-subjective-word-familiarity-on-the-multimodal-perception-of-non-native-vowels.pdf",21,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-15-LLT-26_01_10125-73488.pdf",1,0,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-15-LSP-korner-et-al-2022-how-the-linguistic-styles-of-donald-trump-and-joe-biden-reflect-different-forms-of-power.pdf",1,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-15-LaS-ip-cutler-2021-in-search-of-salience-focus-detection-in-the-speech-of-different-talkers.pdf",31,6,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-16-LLT-26_01_10125-73489.pdf",10,0,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-18-LaS-kapolowicz-et-al-2021-effects-of-spectral-envelope-and-fundamental-frequency-shifts-on-the-perception-of-foreign.pdf",17,1,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-19-LLT-26_01_10125-73493.pdf",2,0,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-19-LaS-kehoe-2021-the-prosody-of-two-syllable-words-in-french-speaking-monolingual-and-bilingual-children-a-focus-on-initial.pdf",43,6,1,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-20-LLT-26_01_10125-73494.pdf",3,2,0,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-21-LSP-masi-fasoli-2022-when-fluency-matters-the-interplay-between-categorization-fluency-and-gender-atypicality-on-gaydar.pdf",15,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-21-LaS-kirjavainen-et-al-2021-can-filled-pauses-be-represented-as-linguistic-items-investigating-the-effect-of-exposure-on-the.pdf",2,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-22-LAB-lab.20036.sve.pdf",15,1,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-22-LSP-montgomery-acheme-2022-processing-fluency-and-inferred-motive-l1-english-users-evaluations-of-non-standard-accented.pdf",9,0,0,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-22-LaS-kosmala-crible-2021-the-dual-status-of-filled-pauses-evidence-from-genre-proficiency-and-co-occurrence.pdf",4,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-23-LSP-richards-et-al-2021-petty-in-pink-clothing-color-moderates-audience-perceptions-of-a-female-politician-s-verbal.pdf",11,8,1,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-23-LaS-kulikov-2021-voice-and-emphasis-in-arabic-coronal-stops-evidence-for-phonological-compensation.pdf",17,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-24-LAB-lab.20046.son.pdf",1,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-24-LLT-26_02_10125-73480.pdf",15,5,1,2022,"LLT",5.2,1.4,0.1,52,14,1
"2022-24-LSP-rodero-et-al-2022-the-expressive-balance-effect-perception-and-physiological-responses-of-prosody-and-gestures.pdf",27,9,4,2022,"LSP",14.3333333333333,1.41666666666667,0.416666666666667,172,17,5
"2022-25-LAB-lab.20057.boh.pdf",1,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-26-LAB-lab.20085.nat.pdf",4,0,0,2022,"LAB",5.9,0.4,0.1,59,4,1
"2022-26-LaS-liu-et-al-2021-context-matters-for-tone-and-intonation-processing-in-mandarin.pdf",42,2,1,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-27-LaS-martinuzzi-schertz-2021-sorry-not-sorry-the-independent-role-of-multiple-phonetic-cues-in-signaling-the-difference.pdf",7,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-28-LaS-meer-fuchs-2021-the-trini-sing-song-sociophonetic-variation-in-trinidadian-english-prosody-and-differences-to-other.pdf",6,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-29-LaS-muradas-taylor-2021-accuracy-and-stability-in-english-speakers-production-of-japanese-pitch-accent.pdf",6,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-31-LaS-paquette-smith-et-al-2021-comparing-phonetic-convergence-in-children-and-adults.pdf",2,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-32-LaS-parker-2021-inhibition-and-reading-comprehension-in-adolescents-with-and-without-histories-of-language-difficulties.pdf",18,6,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2022-33-LaS-passoni-et-al-2022-bilinguals-produce-pitch-range-differently-in-their-two-languages-to-convey-social-meaning.pdf",1,0,0,2022,"LaS",14,1.27272727272727,0.227272727272727,308,28,5
"2023-00-LaS-alderete-2022-cross-linguistic-trends-in-speech-errors-an-analysis-of-sub-lexical-errors-in-cantonese.pdf",2,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-01-LSP-albarello-et-al-2022-the-language-of-adolescents-in-depicting-migrants.pdf",11,1,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-02-LAB-lab.20030.che.pdf",11,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-02-LLT-27_01_10125-73514.pdf",3,0,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-02-LaS-aoyama-et-al-2023-relationships-between-acoustic-characteristics-and-intelligibility-scores-a-reanalysis-of-japanese.pdf",17,0,0,2023,"LaS",10.1818181818182,1.45454545454545,0.181818181818182,224,32,4
"2023-03-LAB-lab.20042.mar.pdf",31,13,1,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-03-LLT-27_01_10125-73515.pdf",5,1,0,2023,"LLT",5.54545454545455,1.27272727272727,0.181818181818182,61,14,2
"2023-04-LAB-lab.20045.ion.pdf",25,6,1,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-04-LSP-clementson-et-al-2023-how-intense-language-hurts-a-politician-s-trustworthiness-voter-norms-of-a-political-debate-via.pdf",7,1,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
"2023-05-LAB-lab.20050.ver.pdf",10,0,0,2023,"LAB",10.0714285714286,1.92857142857143,0.142857142857143,141,27,2
"2023-05-LSP-coladonato-et-al-2022-a-cognitive-look-at-the-invisibility-of-older-gay-men-within-the-categories-gay-man-and-elderly.pdf",16,4,0,2023,"LSP",9.52631578947368,0.631578947368421,0,181,12,0
