"source","test_type","df1","df2","test_comp","test_value","p_comp","reported_p","computed_p","raw","error","decision_error","one_tailed_in_txt","apa_factor"
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",2,48,"=",4.99,"<",0.05,0.0107426798337513,"F(2, 48) = 4.99, p < .05",FALSE,FALSE,FALSE,0.56
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",1,48,"=",12.97,"=",0.001,0.000748771598338557,"F(1, 48) = 12.97, p = .001",FALSE,FALSE,FALSE,0.56
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",1,48,"=",5.81,"<",0.05,0.0198150659594618,"F(1, 48) = 5.81, p <.05",FALSE,FALSE,FALSE,0.56
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",1,48,"=",4.83,"<",0.001,0.0328256459692003,"F(1, 48) = 4.83, p < .001",TRUE,FALSE,FALSE,0.56
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",1,48,"=",4.14,"<",0.05,0.0474250591097828,"F(1, 48) = 4.14, p < .05",FALSE,FALSE,FALSE,0.56
"2011-07-LSP-haslam-et-al-2011-beastly-what-makes-animal-metaphors-offensive.pdf","F",2,48,"=",3.22,"<",0.05,0.048725342468741,"F(2, 48) = 3.22, p < .05",FALSE,FALSE,FALSE,0.56
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,11,"=",3.94,"=",0.01,0.00231203202251525,"t(11) = 3.94, p = .01",TRUE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,32,"=",3.51,"=",0.01,0.00135553576183537,"t(32) = 3.51, p = .01",TRUE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,32,"=",11.87,"=",0.01,2.91986545307089e-13,"t(32) = 11.87, p = .01",TRUE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,32,"=",18.65,"=",0.01,9.39777457055152e-19,"t(32) = 18.65, p = .01",TRUE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,14,"=",5.73,"<",0.01,5.20380458577465e-05,"t(14) = 5.73, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,14,"=",12.76,"<",0.01,4.23594100613625e-09,"t(14) = 12.76, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",7.83,"<",0.01,0.00689870445222034,"F(1, 60)= 7.83, p < 0.01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",17.49,"<",0.01,9.55014761365377e-05,"F(1, 60) = 17.49,p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",7.06,"=",0.01,0.0100855787037164,"F(1, 60) = 7.06, p = .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",19.06,"<",0.01,5.08121734564807e-05,"F(1, 60) = 19.06, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",8.19,"<",0.01,0.0057911220007195,"F(1, 60) = 8.19, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",4.14,"=",0.05,0.0463072737717804,"F(1, 60) = 4.14,p = .05",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",5.47,"=",0.02,0.0226946891813659,"F(1, 60) = 5.47, p = .02",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",4.49,"=",0.04,0.0382420807837858,"F(1, 60) = 4.49, p = .04",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",5.02,"=",0.03,0.028770665789162,"F(1, 60) = 5.02, p = .03",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",12.9,"<",0.01,0.000663337724026159,"F(1, 60) =12.90, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",8.16,"<",0.01,0.00587585031554868,"F(1, 60) = 8.16,p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",11.44,"<",0.01,0.00127030761763275,"F(1, 60) = 11.44, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",3.65,"=",0.06,0.0608513517676517,"F(1, 60) = 3.65, p = .06",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",2.89,"<",0.01,0.0943098190685736,"F(1, 60) = 2.89, p < .01",TRUE,TRUE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",24.98,"<",0.01,5.32685201900237e-06,"F(1, 60) = 24.98, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",11.48,"<",0.01,0.00124759504979798,"F(1, 60) = 11.48, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",6.24,"=",0.02,0.0152483653455365,"F(1, 60) = 6.24, p = .02",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",5.77,"=",0.02,0.019414502075312,"F(1, 60) = 5.77,p = .02",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",4.33,"=",0.04,0.0417231581374084,"F(1, 60) = 4.33, p = .04",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,30,"=",2.58,"<",0.02,0.0150206511615092,"t(30) = 2.58, p < 0.02",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,30,"=",2.19,"=",0.04,0.0364350197189123,"t(30) = 2.19, p = .04",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,30,"=",2.03,"=",0.05,0.0513058760584517,"t(30) = 2.03, p = .05",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",7.71,"<",0.01,0.00731568326513254,"F(1, 60) = 7.71, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",4.53,"=",0.04,0.0374215942539002,"F(1, 60) = 4.53,p = .04",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",5.74,"=",0.02,0.019718583409976,"F(1, 60) = 5.74, p = .02",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","F",1,60,"=",14.22,"<",0.01,0.000374095814443441,"F(1, 60) = 14.22, p < .01",FALSE,FALSE,FALSE,0.97
"2011-08-LSP-heaton-nygaard-2011-charm-or-harm-effect-of-passage-content-on-listener-attitudes-toward-american-english-accents.pdf","t",NA,30,"=",2.02,"=",0.05,0.0523920257638903,"t(30) = 2.02, p = .05",FALSE,FALSE,FALSE,0.97
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",6,140,"=",7.82,"=",1e-04,2.86066219826974e-07,"F(6, 140) = 7.82, p = .0001",TRUE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",6,140,"=",2.24,"=",0.042,0.0428065835621229,"F(6, 140) = 2.24, p = .042",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",9.66,"=",0.002,0.00226688655762683,"F(1, 145) = 9.66, p = .002",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",3.91,"=",0.05,0.0498957208664373,"F(1, 145) = 3.91, p = .05",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",4.98,"=",0.027,0.0271761840401542,"F(1, 145) = 4.98,p = .027",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",15.18,"=",1e-04,0.000148781907632463,"F(1, 145) = 15.18, p = .0001",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",45.12,"=",1e-06,3.921664028227e-10,"F(1, 145) = 45.12,p = .000001",TRUE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",14.19,"=",2e-04,0.000239628000157906,"F(1, 145) = 14.19, p = .0002",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",10.78,"=",0.001,0.00128599701506285,"F(1, 145) = 10.78, p = .001",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",14.05,"=",3e-04,0.000256432146182327,"F(1, 145) = 14.05, p = .0003",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",7.57,"=",0.007,0.0066924029749381,"F(1, 145) = 7.57, p = .007",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","F",1,145,"=",5.7,"=",0.018,0.0182537160671224,"F(1, 145) = 5.70, p = .018",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","t",NA,75,"=",3.04,"=",0.003,0.00325679787954088,"t(75) = 3.04,p = .003",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","t",NA,74,"=",4.42,"=",1e-04,3.32444935212747e-05,"t(74) = 4.42, p = .0001",TRUE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","Z",NA,NA,"=",-2.15,"=",0.031,0.031555214782181,"(Z = -2.15, p = .031",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","Z",NA,NA,"=",2.29,"=",0.022,0.0220213166488228,"(Z = 2.29, p = .022",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","Z",NA,NA,"=",2.54,"=",0.011,0.0110852468861652,"(Z = 2.54, p = .011",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","Z",NA,NA,"=",2.609,"=",0.009,0.00908072423523361,"(Z = 2.609, p = .009",FALSE,FALSE,FALSE,0.73
"2011-09-LSP-hosman-siltanen-2011-hedges-tag-questions-message-processing-and-persuasion.pdf","Z",NA,NA,"=",-1.434,"=",0.1526,0.151572262850217,"(Z = -1.434, p = .1526",TRUE,FALSE,FALSE,0.73
"2011-10-LSP-huffaker-et-al-2010-the-language-of-coalition-formation-in-online-multiparty-negotiations.pdf","Chi2",58,NA,"=",17.31,">",0.5,0.999999958212947,"2(58, N = 200) = 17.31, p > .50",FALSE,FALSE,FALSE,0.17
"2011-10-LSP-huffaker-et-al-2010-the-language-of-coalition-formation-in-online-multiparty-negotiations.pdf","t",NA,198,"=",-6.4,"<",0.001,1.10094783908152e-09,"t(198) = -6.40, p < .001",FALSE,FALSE,FALSE,0.17
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","F",1,62,"=",3.76,"=",0.057,0.0570469549253441,"F(1, 62) = 3.76, p = .057",FALSE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","F",1,62,"=",6.49,"=",0.013,0.0133423062863243,"F(1, 62) = 6.49, p = .013",FALSE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","F",1,62,"=",11.77,"=",0.001,0.00107634508096323,"F(1, 62) = 11.77, p = .001",FALSE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","F",1,62,"=",8.08,"=",0.006,0.00605180415631346,"F(1, 62) = 8.08,p = .006",FALSE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","Chi2",1,NA,"=",2.31,"=",0.15,0.12854405001797,"2(1, N = 66) =2.31, p =.15",TRUE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","Chi2",1,NA,"=",6.79,"=",0.023,0.00916699084681664,"2(1, N = 32) = 6.79,p = .023",TRUE,FALSE,FALSE,1
"2011-11-LSP-knupsky-nagy-bell-2010-dear-professor-the-influence-of-recipient-sex-and-status-on-personalization-and-politeness-in-e.pdf","Chi2",1,NA,"=",6.78,"=",0.014,0.00921848900835384,"2(1, N = 66) = 6.78, p = .014",TRUE,FALSE,FALSE,1
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","t",NA,124,"=",2.49,"<",0.05,0.0140980109772981,"t(124) = 2.49, p < .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",3,36,"=",1.84,"ns",NA,0.157367160437926,"F(3, 36) = 1.84, ns",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","Chi2",3,NA,"=",1.13,"ns",NA,0.769837341882155,"2(3) = 1.13, ns",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,102,"=",12.46,"=",0.001,0.00062539256363303,"F(1, 102) = 12.46, p = .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,102,"=",13.52,"<",0.001,0.000378674021962043,"F(1, 102) = 13.52, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","t",NA,115,"=",2.58,"<",0.05,0.0111393996509491,"t(115) = 2.58, p < .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,49,"=",4.04,"=",0.05,0.0499561832194672,"F(1,49) = 4.04, p = .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,49,"=",19.65,"<",0.001,5.2383488284488e-05,"F(1, 49) = 19.65, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,49,"=",7.41,"<",0.01,0.00895762025247245,"F(1, 49) = 7.41, p < .01",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,49,"=",2.66,"=",0.08,0.0800368171399127,"F(2, 49) = 2.66,p = .08",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,19,"=",21.14,"<",0.001,0.000196427901987346,"F(1, 19) = 21.14, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,19,"=",11.98,"<",0.01,0.00261560379106773,"F(1, 19) = 11.98, p < .01",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,43,"=",20.67,"<",0.001,5.12683648577352e-07,"F(2, 43) = 20.67, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,44,"=",8.04,"<",0.01,0.00105657554570546,"F(2, 44) = 8.04, p < .01",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",4,86,"=",1.32,"=",0.27,0.26901069566116,"F(4, 86) = 1.32, p = .27",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,49,"=",3.45,"<",0.05,0.0396473958999185,"F(2, 49) = 3.45, p < .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,50,"=",2.84,"=",0.1,0.0981765659666003,"F(1, 50) = 2.84, p = .10",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,50,"=",1.72,"=",0.2,0.189491123924329,"F(2, 50) = 1.72, p = .20",TRUE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,52,"=",22.29,"<",0.001,1.81147811700599e-05,"F(1, 52) = 22.29, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,52,"=",15.15,"<",0.001,6.54170896732908e-06,"F(2, 52) = 15.15, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,52,"=",3.27,"<",0.05,0.0459532533954022,"F(2, 52) = 3.27,p < .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,19,"=",55.93,"<",0.001,4.49262675026888e-07,"F(1, 19) = 55.93, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,19,"=",11.9,"<",0.01,0.00268512800474744,"F(1, 19) = 11.90, p < .01",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,50,"=",11.94,"<",0.001,5.76869980129934e-05,"F(2, 50) = 11.94, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,49,"=",13.71,"<",0.001,1.86737544413795e-05,"F(2, 49) = 13.71, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",4,98,"=",3.05,"<",0.05,0.0204659185235552,"F(4, 98) = 3.05, p < .05",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,16,"=",30.89,"<",0.001,3.20639003963322e-06,"F(2, 16) = 30.89, p < .001",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",2,18,"=",6.34,"<",0.01,0.0082367208659543,"F(2, 18) = 6.34,p < .01",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,17,"=",2.67,"=",0.12,0.120637184724775,"F(1, 17) = 2.67, p = .12",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,17,"=",1.56,"=",0.23,0.228590844244755,"F(1, 17) = 1.56,p = .23",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,18,"=",3.02,"=",0.099,0.0993216888661781,"F(1, 18) = 3.02, p = .099",FALSE,FALSE,FALSE,0.94
"2011-12-LSP-lineweaver-et-al-2010-the-effect-of-comprehension-feedback-and-listener-age-on-speech-complexity.pdf","F",1,21,"=",3.02,"=",0.097,0.096887853462614,"F(1, 21) = 3.02, p = .097",FALSE,FALSE,FALSE,0.94
"2011-13-LSP-patterson-et-al-2011-the-decline-of-behavioral-research-examining-language-and-communication-journals.pdf","Z",NA,NA,"=",6.6,"<",0.001,4.11157781879905e-11,"(z = 6.60, p < .001",FALSE,FALSE,FALSE,1
